No,NamaSungai,TitikPantau,Waktu,pH,Temp,TSS,DO,BOD,COD,Nitrat,FecalColiform,Fosfat,O2,IP,Class
1183,Citarum,Tunggak Jati,3/30/2019,7.11123996704001,25.55°C,35.7172765282144,3.3421375164037,4.17669606616413,21.5744499038667,0.878688924832911,959.352397228919,0.0646678060243538,-,1.3,2
1184,Citarum,Cisanti ,3/31/2019,7.8394116031373,25.55°C,35.8964812158574,0.878921781060213,4.13982055116428,11.1194189275796,2.95199438459426,761.825922421949,0.0975624866481521,-,1.28,2
1185,Citarum,Wangisagara,4/1/2019,7.18008972441786,25.55°C,31.2322763756218,1.56194647053438,2.95219275490585,29.6508682515946,1.50248725852229,787.803277687918,0.0861333048493912,-,1.07,2
1186,Citarum,Koyod,4/2/2019,7.31211279641102,25.55°C,30.1570482497635,2.84668904690695,3.02528763695181,26.4146855067599,2.2493362224189,748.402356028932,0.0406024353770562,-,0.88,1
1187,Citarum,Setelah IPAL Cisirung,4/3/2019,7.2654805139317,25.55°C,24.9220252082888,4.29309427167577,3.17843256935331,27.4816125980407,0.687032685323649,509.329508346812,0.0458214056825465,-,0.92,1
1188,Citarum,Nanjung,4/4/2019,6.92275765251625,25.55°C,26.9997253334147,4.36037446211127,3.94271370586261,14.9220252082888,3.71959593493454,648.435926389355,0.031730399487289,-,1.2,2
1189,Citarum,Outlet Waduk Jatiluhur,4/5/2019,6.70210882900479,25.55°C,26.6706137272256,4.01921872615742,1.70511795403912,16.5248573259682,0.442274239326151,740.516373180334,0.0919739371929075,-,0.62,1
1190,Citarum,Bendung Walahar,4/6/2019,6.19904171880245,25.55°C,26.8756981109043,1.27380657368694,3.52212286751915,22.3911252174444,0.240974150822474,236.277352214118,0.0343452253791925,-,1.04,2
1191,Citarum,Tunggak Jati,4/7/2019,6.93685720389416,25.55°C,33.8173162022767,6.11631611072115,3.29890133365886,15.4182561723685,2.66096987823115,907.136753440962,0.0418778038880581,-,0.93,1
1192,Citarum,Cisanti ,4/8/2019,6.83718375194556,25.55°C,30.6912442396313,3.02879726554155,5.91260109256264,26.5190588091678,0.802514725180822,772.147282326731,0.0784746848963897,-,1.83,2
1193,Citarum,Wangisagara,4/9/2019,6.39570299386578,25.55°C,33.8759117404706,1.45971861934263,1.71115451521348,26.4885402996918,3.62462233344523,813.635670033876,0.0866652424695578,-,0.92,1
1194,Citarum,Koyod,4/10/2019,6.13983581041902,25.55°C,22.2066103091525,3.25060792870876,2.93237708670309,25.3141880550554,1.06485183263649,697.462385937071,0.0465050202948088,-,0.84,1
1195,Citarum,Setelah IPAL Cisirung,4/11/2019,6.05334635456404,25.55°C,21.6440931424909,7.68824762718589,2.55876644184698,26.9988097781304,0.0855739005706961,942.652668843654,0.0737107455671865,-,0.92,1
1196,Citarum,Nanjung,4/12/2019,6.65926084170049,25.55°C,23.781365398114,4.60809869685965,2.53422650837733,14.3617053743095,3.81603442487869,277.272865993225,0.0970155949583422,-,0.69,1
1197,Citarum,Outlet Waduk Jatiluhur,4/13/2019,7.44987334818567,25.55°C,22.7954954680013,0.491644642475662,3.52186040833766,24.307687612537,3.7918637653737,407.362590411084,0.0620422986541337,-,1.03,2
1198,Citarum,Bendung Walahar,4/14/2019,7.31101413006989,25.55°C,29.1545762504959,4.7816483046968,3.23131809442427,20.5020294808802,3.72911770989105,606.657612842189,0.098062379833369,-,0.91,1
1199,Citarum,Tunggak Jati,4/15/2019,7.85595263527329,25.55°C,28.8347422711875,0.777882625812555,3.49154637287515,17.4092837305826,2.2279732657857,440.211188085574,0.0539393292031617,-,1.01,2
1200,Citarum,Cisanti ,4/16/2019,6.35462508011109,25.55°C,22.6411938840907,4.85677388836329,5.97992187261574,29.4622638630329,0.0864284188360241,169.826349681082,0.037795342875454,-,1.83,2
1201,Citarum,Wangisagara,4/17/2019,7.90221869563891,25.55°C,35.3276161992248,3.26772515030366,3.75597399822993,17.237159337138,3.5838496047853,291.218298898282,0.0868318735312967,-,1.13,2
1202,Citarum,Koyod,4/18/2019,6.7955565050203,25.55°C,25.0060121463668,3.85565416425062,3.31097445600757,15.3431806390576,0.457045197912534,67.9464094973602,0.0476671651356548,-,0.91,1
1203,Citarum,Setelah IPAL Cisirung,4/19/2019,6.50624103518784,25.55°C,30.5965147862178,5.34532792138432,2.32649006622517,27.0366527298807,1.98907437360759,874.925992614521,0.0370818201239052,-,0.92,1
1204,Citarum,Nanjung,4/20/2019,6.20484023560289,25.55°C,20.4370250556963,7.28504196295053,3.69495223853267,13.0140079958495,0.193243202002014,637.853633228553,0.0408182012390515,-,1.09,2
1205,Citarum,Outlet Waduk Jatiluhur,4/21/2019,7.60832544938505,25.55°C,23.6050904873806,7.7372219000824,2.02413708914457,24.6305734427931,1.41251869258705,786.672566911832,0.0553749198889126,-,0.76,1
1206,Citarum,Bendung Walahar,4/22/2019,7.92645039216285,25.55°C,30.4597918637654,0.662579119235817,4.54256416516617,12.9578539384136,3.56199835200049,685.488448744163,0.0742490920743431,-,1.42,2
1207,Citarum,Tunggak Jati,4/23/2019,6.30762657551805,25.55°C,21.5317850276193,3.64644367809076,5.0890041810358,12.9706717123936,1.7842341380047,654.118472853786,0.075524460585345,-,1.59,2
1208,Citarum,Cisanti ,4/24/2019,7.39457380901517,25.55°C,31.2728049562059,3.68994994964446,5.23676870021668,24.3809320352794,0.830835901974548,125.148777733695,0.036472975859859,-,1.61,2
1209,Citarum,Wangisagara,4/25/2019,7.73003326517533,25.55°C,23.5743278298288,0.794048890652181,5.00751060518204,26.4976958525346,1.37699514755699,389.474166081729,0.0889062166203803,-,1.57,2
1210,Citarum,Koyod,4/26/2019,6.07037568285165,25.55°C,30.9046296578875,3.54778191473128,3.38013245033113,29.0307321390423,0.201788384655293,314.847254860073,0.0419141209143345,-,1.04,2
1211,Citarum,Setelah IPAL Cisirung,4/27/2019,7.60191656239509,25.55°C,29.7918027283547,5.14158543656728,5.17732169560839,11.0229804376354,3.77306436353648,56.8132572405164,0.0685110019226661,-,1.59,2
1212,Citarum,Nanjung,4/28/2019,6.57136753440962,25.55°C,25.7389446699423,6.31839442121647,2.57963194677572,17.5472273934141,2.61519211401715,582.013916440321,0.0672762230292673,-,0.7,1
1213,Citarum,Outlet Waduk Jatiluhur,4/29/2019,6.30622272408216,25.55°C,30.3455305642872,6.8808853419599,2.02203741569262,26.6307565538499,2.34150212103641,561.690115054781,0.0340717795342875,-,0.89,1
1214,Citarum,Bendung Walahar,4/30/2019,6.1668141727958,25.55°C,24.3643910031434,1.02085207678457,5.00199896237068,24.9247718741417,1.64470351268044,656.321909237953,0.0331339457380902,-,1.58,2
1215,Citarum,Tunggak Jati,5/1/2019,7.40421765800958,25.55°C,23.2520523697623,2.905410626545,5.32508621478927,28.8689840388195,0.567766350291452,898.062074648274,0.0963832514419996,-,1.67,2
1216,Citarum,Cisanti ,5/2/2019,6.19061861018708,25.55°C,30.3689687795648,0.438628803369244,3.66739402447584,24.1837824640645,2.46186712240974,991.070284127323,0.0639628284554582,-,1.15,2
1217,Citarum,Wangisagara,5/3/2019,6.46760460219123,25.55°C,21.8257393108921,1.4395107882931,4.65660267952513,15.9309671315653,3.30381176183355,97.605822931608,0.0383977782525101,-,1.45,2
1218,Citarum,Koyod,5/4/2019,6.33204138309885,25.55°C,24.5894955290384,4.2564824365978,3.83746757408368,20.2163762321848,3.66527298806726,525.623340556047,0.0311172826319163,-,1.17,2
1219,Citarum,Setelah IPAL Cisirung,5/5/2019,7.83892330698569,25.55°C,30.2312692648091,6.79625019074068,5.60854213080233,20.9537034211249,0.54200872829371,710.103152562029,0.0871843623157445,-,1.73,2
1220,Citarum,Nanjung,5/6/2019,7.45829645680105,25.55°C,31.4998626667074,1.60735465559862,4.42603228858303,11.4276558732871,2.15839106418043,691.953794976653,0.0843900875881222,-,1.37,2
1221,Citarum,Outlet Waduk Jatiluhur,5/7/2019,6.85915707876827,25.55°C,25.1398052919095,1.05389782403027,4.41461531418806,11.5472884304331,0.176396984771264,943.52244636372,0.0873595385601367,-,1.38,2
1222,Citarum,Bendung Walahar,5/8/2019,6.84334849085971,25.55°C,31.81188390759,3.55301217688528,3.67579271828364,17.7639088106937,0.699240089114048,363.264870143742,0.0573274941251869,-,1.09,2
1223,Citarum,Tunggak Jati,5/9/2019,6.43873409222694,25.55°C,21.2300180059206,7.56509872737816,1.70892361217078,25.7847834711753,3.86645100253304,708.247627185888,0.0778743858149968,-,0.84,1
1224,Citarum,Cisanti ,5/10/2019,7.68358409375286,25.55°C,20.038087099826,0.724391308328501,3.11675466170232,12.5244911038545,0.757591479232154,303.163243507187,0.0986477248451186,-,0.83,1
1225,Citarum,Wangisagara,5/11/2019,6.83150730918302,25.55°C,32.3231299783319,7.2384450819422,5.44909817804498,17.4678792687765,3.10788293099765,325.951414532914,0.0627665028839992,-,1.68,2
1226,Citarum,Koyod,5/12/2019,6.81368449964904,25.55°C,23.6495254371776,5.50817926572466,1.70262459181494,24.4431897946104,2.38190862758263,318.471327860347,0.0750608844264046,-,0.76,1
1227,Citarum,Setelah IPAL Cisirung,5/13/2019,7.36954863124485,25.55°C,34.212347788934,2.63058412427137,5.38873256630146,16.2190618610187,3.39561143833735,732.891323587756,0.0573168126468703,-,1.68,2
1228,Citarum,Nanjung,5/14/2019,6.85439619129002,25.55°C,25.636402478103,4.53273537400433,3.94481337931455,18.4383678701132,0.415662099063082,864.430677205725,0.0488485366374706,-,1.2,2
1229,Citarum,Outlet Waduk Jatiluhur,5/15/2019,7.96484267708365,25.55°C,27.8015076143681,6.66002563554796,3.51923581652272,22.1750541703543,1.46708578753014,568.300424207282,0.097160863063448,-,1.03,2
1230,Citarum,Bendung Walahar,5/16/2019,7.87090670491653,25.55°C,26.6754966887417,2.16746818445387,4.86355174413282,20.6711020233772,3.09262367625965,368.570513016144,0.055056611835078,-,1.52,2
1231,Citarum,Tunggak Jati,5/17/2019,7.64323862422559,25.55°C,25.9064302499466,0.0213965269936216,2.38948026978362,23.3988464003418,2.53230384228034,435.195471053194,0.0932364879299295,-,0.75,1
1232,Citarum,Cisanti ,5/18/2019,7.24808496353038,25.55°C,28.7712637714774,1.39719321268349,1.99972838526566,28.5686819055757,1.30143131809442,398.142948698386,0.0370284127323222,-,0.97,1
1233,Citarum,Wangisagara,5/19/2019,6.48677022614216,25.55°C,30.1526535843989,0.769799493392743,3.75912350840785,19.0047914059877,1.61748100222785,50.0,0.0538709677419355,-,1.13,2
1234,Citarum,Koyod,5/20/2019,7.15286721396527,25.55°C,33.1351664784692,7.74340311899167,2.89838862269967,21.8442335276345,1.13309121982482,959.526352732933,0.0740440076906644,-,0.77,1
1235,Citarum,Setelah IPAL Cisirung,5/21/2019,7.38224433118687,25.55°C,27.6457411420026,6.56920926541948,5.91548814355907,24.9327066866054,0.192754905850398,798.820459608753,0.0803033539841914,-,1.81,2
1236,Citarum,Nanjung,5/22/2019,6.88943144016846,25.55°C,31.2312997833186,5.48606952116459,3.94756920072024,28.6913663136692,3.19943845942564,863.560899685659,0.0395748771629994,-,1.23,2
1237,Citarum,Outlet Waduk Jatiluhur,5/23/2019,6.14813684499649,25.55°C,26.6447340311899,2.76942381054109,4.28810998870815,24.8161259804071,0.605121005890072,488.628803369243,0.0774556718649861,-,1.35,2
1238,Citarum,Bendung Walahar,5/24/2019,6.93209631641591,25.55°C,31.3240760521256,6.3702215643788,5.14687643055513,24.8155156102176,2.16449476607563,279.099398785363,0.0721704763939329,-,1.6,2
1239,Citarum,Tunggak Jati,5/25/2019,6.19605090487381,25.55°C,24.2379222998749,2.54666219061861,4.80567949461348,17.9659413434248,2.99850459303568,564.415417950987,0.0916043580431532,-,1.52,2
1240,Citarum,Cisanti ,5/26/2019,6.66927091280862,25.55°C,29.5076143681143,1.40052156132694,3.44719077120273,14.254280220954,1.43498031556139,951.234473708304,0.0516534928434095,-,1.01,2
1241,Citarum,Wangisagara,5/27/2019,6.11725211340678,25.55°C,23.0601519821772,6.04808496353038,3.84967192602313,22.6132999664296,0.885647144993439,648.841822565386,0.0641978209784234,-,1.18,2
1242,Citarum,Koyod,5/28/2019,7.18094424268319,25.55°C,26.1217688528092,1.02679555650502,5.26839503158666,22.5363933225501,3.52476577043977,898.236030152287,0.0502691732535783,-,1.65,2
1243,Citarum,Setelah IPAL Cisirung,5/29/2019,6.73476363414411,25.55°C,22.3648182622761,2.31605517746513,3.26005737479781,27.7587206640828,2.81942197943052,649.653614917448,0.0405960264900662,-,0.97,1
1244,Citarum,Nanjung,5/30/2019,7.93548387096774,25.55°C,27.5954466383862,4.6972508926664,4.41199072237312,27.1452986236152,2.74373607593005,992.664876247444,0.0600320444349498,-,1.39,2
1245,Citarum,Outlet Waduk Jatiluhur,5/31/2019,7.45695364238411,25.55°C,23.2989288003174,2.23522385326701,3.51293679616688,23.7345500045778,1.21549119541002,258.514664143803,0.0673509933774835,-,1.01,2
1246,Citarum,Bendung Walahar,6/1/2019,6.391613513596,25.55°C,30.1819513534959,7.08962034974212,2.47674794763024,19.9844355601672,2.05633716849269,991.360209967345,0.0528733176671651,-,0.8,1
1247,Citarum,Tunggak Jati,6/2/2019,7.47996459852901,25.55°C,31.0135196996979,0.635239112521745,2.82529374065371,12.3926511429182,3.79430524613178,681.255531479843,0.0557957701345866,-,0.75,1
1248,Citarum,Cisanti ,6/3/2019,6.36915189062166,25.55°C,25.6959746086001,5.81819116794336,2.49026459547716,24.0647602771081,0.711203344828639,182.003234962004,0.0477867976928007,-,0.75,1
1249,Citarum,Wangisagara,6/4/2019,6.74587237159337,25.55°C,33.262611774041,6.27013336588641,4.72038026062807,15.2381969664602,0.831690420239876,386.632892849513,0.0468083742790002,-,1.46,2
1250,Citarum,Koyod,6/5/2019,6.96188238166448,25.55°C,30.2747276223029,1.47231879634999,3.63340556047243,14.5100253303629,2.06549272133549,922.183904538102,0.0879448835718864,-,1.09,2
1251,Citarum,Setelah IPAL Cisirung,6/6/2019,7.83690908536027,25.55°C,20.439954832606,5.46324655903806,3.10035096285897,14.2414624469741,0.952177495651112,731.963560899686,0.0653727835932493,-,0.82,1
1252,Citarum,Nanjung,6/7/2019,6.95858638264107,25.55°C,25.331217383343,5.08215063936277,4.98454542680136,24.6220282601398,0.40858180486465,984.604937894833,0.0592757957701346,-,1.56,2
1253,Citarum,Outlet Waduk Jatiluhur,6/8/2019,6.40693380535295,25.55°C,31.5208594012268,3.03450300607318,3.81660206915494,28.1084627826777,0.0463881344035157,312.005981627857,0.0679171117282632,-,1.17,2
1254,Citarum,Bendung Walahar,6/9/2019,6.46003601184118,25.55°C,21.293008209479,5.7989342936491,5.79856257820368,13.7195959349345,2.03900265511032,405.362102114933,0.0992223883785516,-,1.78,2
1255,Citarum,Tunggak Jati,6/10/2019,7.5898312326426,25.55°C,30.1633960997345,3.6509607226783,5.17220374156926,18.8180181279946,2.56062501907407,929.14212469863,0.0638239692373425,-,1.62,2
1256,Citarum,Cisanti ,6/11/2019,7.88329721976379,25.55°C,35.357890560625,7.52444532609027,3.88221686452834,17.2872096926786,3.84801782280953,929.54802087466,0.0388528092287973,-,1.18,2
1257,Citarum,Wangisagara,6/12/2019,6.30506302072207,25.55°C,33.258705404828,6.65455763420515,2.54315012054811,11.9043549913022,2.38056581316569,888.494521927549,0.0590600299081393,-,0.73,1
1258,Citarum,Koyod,6/13/2019,7.08127079073458,25.55°C,32.408093508713,2.95058107242042,3.98496963408307,14.0205084383679,0.745017853328044,880.173650318919,0.0721597949156163,-,1.22,2
1259,Citarum,Setelah IPAL Cisirung,6/14/2019,7.78313547166356,25.55°C,28.4900051881466,5.82603656117435,3.93995788445692,11.6327402569659,2.32514419995727,627.271340067751,0.0479299295022431,-,1.18,2
1260,Citarum,Nanjung,6/15/2019,6.12048707541124,25.55°C,23.3936582537309,6.06591540269173,3.72054200872829,11.3177892391736,1.88286996063112,910.992767113254,0.0317603076265755,-,1.12,2
1261,Citarum,Outlet Waduk Jatiluhur,6/16/2019,6.17719046601764,25.55°C,30.0051881466109,6.80052949613941,4.53245948667867,11.4844203009125,1.36039307840205,185.598315378277,0.0927793206579791,-,1.4,2
1262,Citarum,Bendung Walahar,6/17/2019,6.60786767174291,25.55°C,29.8836024048585,5.66199652088992,2.21350138859218,12.9609057893612,1.3404950102237,657.278664510025,0.0393633838923307,-,0.61,1
1263,Citarum,Tunggak Jati,6/18/2019,7.09054841761528,25.55°C,30.0725730155339,1.28188970610675,4.93822138126774,13.6878566850795,1.56584368419446,261.790826136052,0.0441743217261269,-,1.53,2
1264,Citarum,Cisanti ,6/19/2019,6.58729819635609,25.55°C,21.1479842524491,0.969738151188696,1.75629749443037,12.78450880459,0.180181279946287,695.577867976928,0.0406045716727195,-,0.58,1
1265,Citarum,Wangisagara,6/20/2019,7.45695364238411,25.55°C,27.6432996612445,0.875355693227943,4.38574480422376,11.4185003204444,1.1047700430311,909.659108249153,0.090053407391583,-,1.36,2
1266,Citarum,Koyod,6/21/2019,7.18564409314249,25.55°C,21.0488601336711,7.67041718802454,3.81542100283822,18.4774315622425,2.11224707785272,324.240852076785,0.0664922025208289,-,1.12,2
1267,Citarum,Setelah IPAL Cisirung,6/22/2019,6.73561815240944,25.55°C,25.9953001495407,0.336876430555132,4.51631824701682,26.2205877864925,3.4951017792291,926.155888546403,0.0548216193121128,-,1.44,2
1268,Citarum,Nanjung,6/23/2019,7.62993255409406,25.55°C,24.1554002502518,6.16909421063875,4.96236762596515,12.8254036072878,0.886501663258766,310.034485915708,0.0558961760307627,-,1.52,2
1269,Citarum,Outlet Waduk Jatiluhur,6/24/2019,6.05554368724632,25.55°C,29.1999877925962,3.27343089083529,3.87079989013337,23.7296670430616,1.82476271858882,184.699545274209,0.0524524674214911,-,1.18,2
1270,Citarum,Bendung Walahar,6/25/2019,7.22977385784478,25.55°C,35.9233375041963,3.65072298348949,2.07885982848598,28.1859797967467,0.474868007446516,270.836512344737,0.054528946806238,-,0.95,1
1271,Citarum,Tunggak Jati,6/26/2019,6.02484206671346,25.55°C,24.89516891995,2.76443128757591,3.38603778191473,25.3379924924467,3.72167119357891,989.243751335185,0.0648280281991028,-,1.03,2
1272,Citarum,Cisanti ,6/27/2019,6.67348246711631,25.55°C,22.4204840235603,4.72863246559038,2.823587755974,26.2559892574847,3.6143681142613,807.170323801386,0.0440568254646443,-,0.88,1
1273,Citarum,Wangisagara,6/28/2019,6.66359447004608,25.55°C,24.9195837275307,4.68940549943541,5.92126224555193,24.5713675344096,3.36411633655812,198.615985595264,0.0718585772270882,-,1.82,2
1274,Citarum,Koyod,6/29/2019,6.77132480849635,25.55°C,23.00057985168,3.2049620044557,3.08735923337504,21.8344676046022,2.85311441389203,220.389416180914,0.0693890194402905,-,0.83,1
1275,Citarum,Setelah IPAL Cisirung,6/30/2019,7.55711539048433,25.55°C,31.6102175969726,7.44004791405988,5.29529709768975,17.1547593615528,3.10715048677023,945.957823419904,0.0767741935483871,-,1.64,2
1276,Citarum,Nanjung,7/1/2019,6.84438612018189,25.55°C,26.4660176396985,6.56849604785302,1.95406048768578,28.6449781792657,3.37485885189367,283.448286385693,0.0613522751548814,-,0.98,1
1277,Citarum,Outlet Waduk Jatiluhur,7/2/2019,6.13348796044801,25.55°C,28.116946928312,6.3597610400708,3.77368999298074,15.4847865230262,1.90203558458205,793.282876064333,0.0324225592822047,-,1.14,2
1278,Citarum,Bendung Walahar,7/3/2019,7.55845820490127,25.55°C,23.6881008331553,7.00807580797754,2.94484389782403,20.0485244300668,3.06979583117161,677.39951780755,0.0547810296945097,-,0.76,1
1279,Citarum,Tunggak Jati,7/4/2019,6.17102572710349,25.55°C,21.8633381145665,3.07610736411634,2.036866359447,14.0668965727714,3.09811700796533,617.181920834986,0.0360328989532151,-,0.72,1
1280,Citarum,Cisanti ,7/5/2019,6.37739188818018,25.55°C,25.2877590258492,7.12147740104373,2.80600299081393,10.0048829615162,1.08011108737449,497.471541489914,0.0671694082461013,-,0.73,1
1281,Citarum,Wangisagara,7/6/2019,6.50758384960479,25.55°C,27.3122348704489,0.947390667439802,1.9268959624012,14.8420667134617,0.946562089907529,153.96740623188,0.0744691305276651,-,0.56,1
